student,currProb,course,session,priorTutorAction,reward,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime,cumul_F1Score,CurrPro_avgProbTimeDeviationPS,cumul_BlankRatio,BDActionCount,UseWindowInfo,cumul_difficultProblemCountSolved
00a3-F14,5.-1.4.0,226-002-BARNES-F14,9,PS,-56.07142857,0,1,1,0,0,0,0,0
00a3-F14,6.1.1.0,226-002-BARNES-F14,9,WE,0.0,1,0,0,0,1,0,0,0
00a3-F14,6.1.2.0,226-002-BARNES-F14,9,WE,0.0,0,0,0,0,1,0,0,0
00a3-F14,6.1.3.0,226-002-BARNES-F14,9,PS,0.0,0,1,1,1,1,0,0,0
00a3-F14,6.-1.3.0,226-002-BARNES-F14,9,PS,0.0,0,0,1,0,1,0,0,0
00a3-F14,6.-1.3.1,226-002-BARNES-F14,9,PS,0.0,0,0,1,0,1,0,0,0
00a3-F14,6.-1.4.0,226-002-BARNES-F14,9,PS,0.0,0,0,1,0,1,0,0,0
00a3-F14,6.-1.3.0,226-002-BARNES-F14,9,PS,119.3918919,0,0,0,0,1,0,0,1
00a7-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
00a7-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00a7-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
00a7-F14,1.0.4.0,226-002-BARNES-F14,6,PS,-80.26315789,0,1,0,0,1,0,0,0
00a7-F14,2.1.1.0,226-002-BARNES-F14,8,PS,0.0,1,1,1,1,0,0,0,1
00a7-F14,2.1.2.0,226-002-BARNES-F14,8,WE,0.0,1,0,1,1,1,0,0,1
00a7-F14,2.1.3.0,226-002-BARNES-F14,8,PS,56.39761168,0,1,1,0,0,0,0,1
00a7-F14,3.1.1.0,226-002-BARNES-F14,8,WE,0.0,1,1,0,1,1,0,0,0
00a7-F14,3.1.2.0,226-002-BARNES-F14,8,WE,0.0,1,0,0,1,1,0,0,0
00a7-F14,3.1.3.0,226-002-BARNES-F14,8,PS,24.05972098,0,1,0,0,1,0,0,1
00a7-F14,4.1.1.0,226-002-BARNES-F14,8,PS,0.0,1,1,1,0,0,0,0,1
00a7-F14,4.1.2.0,226-002-BARNES-F14,8,WE,0.0,1,0,1,1,0,0,0,1
00a7-F14,4.1.3.0,226-002-BARNES-F14,8,PS,-10.19417476,0,1,1,1,0,0,0,1
00a7-F14,5.1.1.0,226-002-BARNES-F14,8,WE,0.0,0,0,0,0,1,0,0,0
00a7-F14,5.1.2.0,226-002-BARNES-F14,8,WE,0.0,1,0,0,0,1,0,0,0
00a7-F14,5.1.3.0,226-002-BARNES-F14,8,PS,28.46889952,0,1,1,1,1,0,0,1
00a7-F14,6.1.1.0,226-002-BARNES-F14,8,PS,0.0,1,0,1,0,0,0,0,1
00a7-F14,6.1.2.0,226-002-BARNES-F14,8,WE,0.0,0,0,0,0,1,0,0,1
00a7-F14,6.1.3.0,226-002-BARNES-F14,8,PS,-8.375441578,0,1,0,1,0,0,0,1
00ae-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00ae-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00ae-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
00ae-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105,0,1,0,0,1,0,0,0
00ae-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
00ae-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,0,0,0,1
00ae-F14,2.1.3.0,226-002-BARNES-F14,1,PS,102.5995135,0,1,0,0,0,0,0,1
00ae-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
00ae-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,1
00ae-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321,0,1,1,0,1,0,0,1
00ae-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
00ae-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,0,1,0,0,0,1
00ae-F14,4.1.1.0,226-002-BARNES-F14,1,PS,-23.33564494,1,1,0,0,0,1,0,1
00ae-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
00ae-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,0,0,0,1
00ae-F14,5.1.3.0,226-002-BARNES-F14,1,PS,32.24538619,0,1,0,1,0,0,0,1
00ae-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,0,1
00ae-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,1
00ae-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-4.708670572,0,1,0,1,0,1,0,1
00b0-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
00b0-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
00b0-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
00b0-F14,1.0.4.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,0,0,0,0
00b0-F14,1.0.3.0,226-002-BARNES-F14,1,PS,40.78947368,1,1,1,1,0,0,0,0
00b0-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
00b0-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,1
00b0-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-11.71384343,0,1,1,0,0,0,0,1
00b0-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
00b0-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,1
00b0-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-36.64844579,0,1,1,0,0,0,0,1
00b0-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,0,0,0,0,1
00b0-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
00b0-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-9.570041609,0,1,1,1,0,0,0,1
00b0-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,0
00b0-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,1,0,0,1
00b0-F14,5.1.3.0,226-002-BARNES-F14,1,PS,65.27682843,0,1,1,1,0,0,0,1
00b0-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00b0-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,0,0,0,1
00b0-F14,6.1.2.0,226-002-BARNES-F14,1,PS,51.86602871,0,0,0,0,0,0,0,1
00b3-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
00b3-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
00b3-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
00b3-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-69.07894737,0,1,1,0,0,1,0,0
00b3-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00b3-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
00b3-F14,2.1.3.0,226-002-BARNES-F14,1,PS,136.8100398,0,1,0,0,1,0,0,1
00b3-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00b3-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,1,1,0,0,1
00b3-F14,3.1.3.0,226-002-BARNES-F14,1,PS,22.75434446,0,1,1,0,1,0,0,1
00b3-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,1,0,0,0
00b3-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
00b3-F14,4.1.3.0,226-002-BARNES-F14,1,PS,9.514563107,0,1,1,1,1,0,0,1
00b3-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,0
00b3-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,1,0,0,1
00b3-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-116.937799,0,1,0,1,0,0,0,1
00b3-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00b3-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,1,0,0,1
00b3-F14,6.1.3.0,226-002-BARNES-F14,1,PS,110.2088271,0,1,1,1,0,0,0,1
00b5-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00b5-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00b5-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
00b5-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,0,1,0,0,1,0,0,0
00b5-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
00b5-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,1
00b5-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-11.71384343,0,1,0,0,0,0,0,1
00b5-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00b5-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,1,0,1
00b5-F14,3.1.3.0,226-002-BARNES-F14,1,PS,23.54572897,0,1,1,0,0,0,0,1
00b5-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,1,0,0,0
00b5-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,1,0,1
00b5-F14,4.1.3.0,226-002-BARNES-F14,1,PS,36.48578363,0,1,1,1,0,0,0,1
00b5-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
00b5-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,1
00b5-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-70.63824334,0,1,1,1,1,0,1,1
00b5-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,1
00b5-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,1
00b5-F14,6.1.3.0,226-002-BARNES-F14,1,PS,74.80212852,0,1,0,1,1,0,0,1
00ba-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,1,1,0
00ba-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,0,0
00ba-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00ba-F14,1.0.4.0,226-002-BARNES-F14,2,PS,1.973684211,0,1,1,0,0,0,0,0
00ba-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00ba-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
00ba-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-9.872843873999999,0,1,0,0,1,0,0,1
00ba-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00ba-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
00ba-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-11.32414131,0,1,0,0,1,0,0,1
00ba-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,1,0,0,0
00ba-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
00ba-F14,4.1.3.0,226-002-BARNES-F14,2,PS,119.223301,0,1,1,1,1,0,0,1
00ba-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
00ba-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
00ba-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-38.46889952,0,1,0,1,1,0,0,1
00ba-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,1
00ba-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,1
00ba-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-75.73670796,0,1,1,1,0,0,0,1
00bc-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00bc-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00bc-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
00bc-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-65.13157895,0,1,0,0,1,0,0,0
00bc-F14,2.1.1.0,226-002-BARNES-F14,4,PS,0.0,1,1,0,1,1,0,0,1
00bc-F14,2.1.2.0,226-002-BARNES-F14,6,WE,0.0,1,0,0,1,1,0,0,1
00bc-F14,2.1.3.0,226-002-BARNES-F14,6,PS,41.26603273,0,1,0,0,1,0,0,1
00bc-F14,3.-1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,1,1,0,0,0
00bc-F14,3.-1.2.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,1,0,0,0
00bc-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,0,0,0,0
00bc-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,-61.40917906,0,0,0,0,0,0,0,0
00bc-F14,4.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,1,0,0,0
00bc-F14,4.1.2.0,226-002-BARNES-F14,6,PS,0.0,1,0,1,1,1,0,0,1
00bc-F14,4.1.3.0,226-002-BARNES-F14,8,PS,45.81043956,0,1,1,1,0,1,0,1
00bc-F14,5.1.1.0,226-002-BARNES-F14,9,PS,0.0,0,0,1,0,1,0,0,1
00bc-F14,5.1.2.0,226-002-BARNES-F14,9,WE,0.0,1,0,1,0,1,0,0,1
00bc-F14,5.1.3.0,226-002-BARNES-F14,9,PS,22.52648667,0,1,1,1,1,0,0,1
00bc-F14,6.1.1.0,226-002-BARNES-F14,9,PS,0.0,1,0,1,0,1,0,0,1
00bc-F14,6.1.2.0,226-002-BARNES-F14,9,WE,0.0,0,0,0,0,1,0,0,1
00bc-F14,6.1.3.0,226-002-BARNES-F14,9,PS,6.470509323,0,1,1,1,1,0,0,1
00c1-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00c1-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,1,1,0,0
00c1-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00c1-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-34.86842105,0,1,0,0,1,0,0,0
00c1-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00c1-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
00c1-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-24.29124281,0,1,0,0,0,0,0,1
00c1-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,1,1,1,0,0,0
00c1-F14,3.-1.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,1,0,0,0,0
00c1-F14,3.-1.3.0,226-002-BARNES-F14,3,WE,0.0,0,0,0,1,0,0,0,0
00c1-F14,3.-1.4.0,226-002-BARNES-F14,3,PS,-40.84033613,0,0,0,0,0,0,0,0
00c1-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,0,1,0,0,0
00c1-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
00c1-F14,4.1.3.0,226-002-BARNES-F14,3,PS,70.35714286,0,1,0,1,0,0,0,1
00c1-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0.0,0,0,1,0,1,0,0,1
00c1-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,1,0,1,0,0,1
00c1-F14,5.1.3.0,226-002-BARNES-F14,3,PS,77.77682843,0,1,1,1,1,0,0,1
00c1-F14,6.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,0,1,0,1,0,0,1
00c1-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0.0,0,0,1,0,1,0,0,1
00c1-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-103.46107409999999,0,1,0,1,0,0,0,1
00c5-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,1,0
00c5-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,0,0,0,0,0
00c5-F14,1.0.3.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,1,0,0,0,0
00c5-F14,1.0.4.0,226-002-BARNES-F14,6,PS,1.973684211,0,1,0,0,0,1,0,0
00c5-F14,2.1.1.0,226-002-BARNES-F14,6,PS,0.0,1,1,0,1,0,0,0,1
00c5-F14,2.1.2.0,226-002-BARNES-F14,6,WE,0.0,1,0,0,1,0,0,0,1
00c5-F14,2.1.3.0,226-002-BARNES-F14,6,PS,-25.83923043,0,1,0,0,0,0,0,1
00c5-F14,3.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,1,1,0,0,0
00c5-F14,3.1.2.0,226-002-BARNES-F14,6,PS,0.0,1,0,1,1,1,0,0,1
00c5-F14,3.1.3.0,226-002-BARNES-F14,6,PS,76.48690544,0,1,1,0,0,0,0,1
00c5-F14,4.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,1,0,0,0
00c5-F14,4.1.2.0,226-002-BARNES-F14,6,PS,0.0,1,0,0,1,0,0,0,1
00c5-F14,4.1.3.0,226-002-BARNES-F14,7,PS,21.30721221,0,1,0,1,0,0,0,1
00c5-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,1,0,0,0
00c5-F14,5.1.2.0,226-002-BARNES-F14,7,PS,0.0,1,0,1,0,1,0,0,1
00c5-F14,5.1.3.0,226-002-BARNES-F14,7,PS,-83.21086808,0,1,0,1,0,0,0,1
00c5-F14,6.1.1.0,226-002-BARNES-F14,7,WE,0.0,1,0,0,0,1,0,0,0
00c5-F14,6.1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,1
00c5-F14,6.1.3.0,226-002-BARNES-F14,7,PS,109.28229669999999,0,1,0,1,0,0,0,1
00c6-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00c6-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00c6-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
00c6-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,0,1,0,0,1,0,0,0
00c6-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,1,1,0,0,0,1
00c6-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
00c6-F14,2.1.3.0,226-002-BARNES-F14,2,PS,26.94161875,0,1,1,0,0,0,0,1
00c6-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
00c6-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,0,1
00c6-F14,3.1.3.0,226-002-BARNES-F14,2,PS,22.75434446,0,1,1,0,0,0,0,1
00c6-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,1,0,0,0
00c6-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,0,0,0,1
00c6-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-16.55686546,0,1,1,1,0,1,0,1
00c6-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
00c6-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,1
00c6-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,0,1,0,1
00c6-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,1
00c6-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-81.42857143,0,1,1,0,0,0,0,1
00c6-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,1,0,1
00c6-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,1
00c6-F14,6.1.3.0,226-002-BARNES-F14,2,PS,79.27570093,0,1,1,1,0,1,0,1
00c9-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,1,0,0,0
00c9-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,0,1,0,0,0
00c9-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0,1,1,1,1,1,0,0,0
00c9-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-34.86842105,0,1,1,0,1,1,1,0
00c9-F14,2.1.1.0,226-002-BARNES-F14,4,PS,0.0,1,1,1,1,1,0,0,1
00c9-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0.0,1,0,0,1,1,0,0,1
00c9-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0.0,0,1,0,0,1,0,0,1
00c9-F14,2.-1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,1,0,0,1
00c9-F14,2.-1.3.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,1,0,0,1
00c9-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,1,0,0,1
00c9-F14,2.-1.4.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,1,0,0,1
00c9-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,-65.13157895,0,0,0,0,1,0,0,1
00c9-F14,3.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,1,1,0,0,0
00c9-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0,1,0,0,1,1,0,0,0
00c9-F14,3.1.3.0,226-002-BARNES-F14,4,PS,0.0,0,1,0,0,1,1,1,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,1,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,1,0
00c9-F14,3.-1.4.1,226-002-BARNES-F14,10,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,10,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.1,226-002-BARNES-F14,10,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,10,PS,36.7032967,0,0,0,0,1,0,0,0
00c9-F14,4.1.1.0,226-002-BARNES-F14,10,WE,0.0,1,1,0,0,1,0,0,0
00c9-F14,4.1.2.0,226-002-BARNES-F14,10,WE,0.0,1,0,0,1,1,0,0,0
00c9-F14,4.1.3.0,226-002-BARNES-F14,10,PS,0.0,0,1,0,1,1,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,10,PS,0.0,0,0,0,0,1,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,10,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,11,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,11,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,11,PS,0.0,0,0,0,1,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,11,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,11,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,11,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,11,PS,0.0,0,0,0,1,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,14,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,14,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,14,PS,0.0,0,0,0,0,0,0,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,14,PS,0.0,0,0,0,1,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,16,PS,-36.7032967,0,0,0,0,0,0,0,0
00ce-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00ce-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
00ce-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
00ce-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-49.34210526,0,1,0,0,1,0,0,0
00ce-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
00ce-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,0,1
00ce-F14,2.1.3.0,226-002-BARNES-F14,3,PS,5.308491818,0,1,1,0,0,0,0,1
00ce-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
00ce-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,0,0
00ce-F14,3.1.3.0,226-002-BARNES-F14,3,PS,68.49963286,0,1,1,0,1,0,0,1
00ce-F14,4.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,1,1,0,0,0,0,1
00ce-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,1,1,1,0,0,1
00ce-F14,4.1.3.0,226-002-BARNES-F14,3,PS,-61.2517337,0,1,0,1,0,0,0,1
